collect.date,year,doy,BY,location,ona_id,total.age,european.age,FL_mm,weight_g,hatchery,sex,comments
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1814,unknown,unknown,107,13.5,Unknown,NA,caught in flume
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1815,unknown,unknown,104,12.7,Unknown,NA,caught in flume
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1816,unknown,unknown,108,14.4,Unknown,NA,caught in flume
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1817,unknown,unknown,108,14,Unknown,NA,caught in flume
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1818,unknown,unknown,110,13,Unknown,NA,caught in flume
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1819,unknown,unknown,112,14.6,Unknown,NA,caught in flume
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1820,unknown,unknown,108,14.3,Unknown,NA,caught in flume
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1822,unknown,unknown,111,15.3,Unknown,NA,caught in flume
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1823,unknown,unknown,107,12.5,Unknown,NA,caught in flume
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1824,unknown,unknown,110,16,Unknown,NA,caught in flume
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1825,unknown,unknown,108,14.9,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1826,unknown,unknown,110,15.9,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1827,unknown,unknown,104,12.9,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1828,unknown,unknown,105,13.7,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1829,unknown,unknown,107,13.2,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1831,unknown,unknown,109,13.8,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1832,unknown,unknown,104,11.5,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1834,unknown,unknown,100,11.2,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1835,unknown,unknown,111,12,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1836,unknown,unknown,104,13.2,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1837,unknown,unknown,111,14.7,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1838,unknown,unknown,100,12.4,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1839,unknown,unknown,105,13.5,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1840,unknown,unknown,115,15.8,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1841,unknown,unknown,109,14.3,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1842,unknown,unknown,107,15.3,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1844,unknown,unknown,107,12.8,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1845,unknown,unknown,112,15.5,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1846,unknown,unknown,106,12.8,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1847,unknown,unknown,108,14,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1848,unknown,unknown,113,14.9,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1849,unknown,unknown,101,11.9,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1850,unknown,unknown,109,13.9,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1851,unknown,unknown,107,14.4,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1852,unknown,unknown,100,12.7,Unknown,NA,
2006-05-05,2006,125,2004,OK Falls Prov Park- VDS 17,1853,unknown,unknown,107,15.4,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1854,unknown,unknown,112,11.7,Unknown,NA,OK river VDS13 fyke net
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1855,unknown,unknown,114,15.9,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1856,unknown,unknown,107,12.7,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1857,unknown,unknown,97,10.3,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1858,unknown,unknown,108,13.2,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1859,unknown,unknown,98,10,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1861,unknown,unknown,113,14.6,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1862,unknown,unknown,84,5.1,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1863,unknown,unknown,107,13.6,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1864,unknown,unknown,108,13.3,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1865,unknown,unknown,108,13.3,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1866,unknown,unknown,112,14,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1867,unknown,unknown,107,13.2,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1868,unknown,unknown,114,14.2,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1869,unknown,unknown,103,11.8,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1870,unknown,unknown,102,11.4,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1871,unknown,unknown,103,11.5,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1872,unknown,unknown,113,15.3,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1873,unknown,unknown,114,15,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1876,unknown,unknown,110,13.8,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1877,unknown,unknown,105,10,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1878,unknown,unknown,112,14.3,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1879,unknown,unknown,108,13.7,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1881,unknown,unknown,106,13.2,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1882,unknown,unknown,108,12.7,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1883,unknown,unknown,110,13.3,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1884,unknown,unknown,114,15.3,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1885,unknown,unknown,108,12.6,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1886,unknown,unknown,108,13.7,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1887,unknown,unknown,104,12.8,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1888,unknown,unknown,107,13.5,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1889,unknown,unknown,104,12.5,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1890,unknown,unknown,104,14.9,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1891,unknown,unknown,105,13.7,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1893,unknown,unknown,115,15.3,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1894,unknown,unknown,114,13.4,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1895,unknown,unknown,110,13.4,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1896,unknown,unknown,107,12.5,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1897,unknown,unknown,108,13.1,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1898,unknown,unknown,108,13.7,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1899,unknown,unknown,108,12.9,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1901,unknown,unknown,109,13.5,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1902,unknown,unknown,100,13.1,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1903,unknown,unknown,109,12.1,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1904,unknown,unknown,113,12.1,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1905,unknown,unknown,107,13.7,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1906,unknown,unknown,107,13.3,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1907,unknown,unknown,112,13.4,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1910,unknown,unknown,108,13.1,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1911,unknown,unknown,112,16.4,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1912,unknown,unknown,107,13.2,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1913,unknown,unknown,109,13.7,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1914,unknown,unknown,106,12.6,Unknown,NA,
2006-05-08,2006,128,2004,OK Falls Prov Park- VDS 17,1915,unknown,unknown,109,13.3,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1917,unknown,unknown,107,15.1,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1918,unknown,unknown,105,13.4,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1919,unknown,unknown,104,12.2,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1920,unknown,unknown,107,14.1,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1921,unknown,unknown,103,11.9,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1922,unknown,unknown,99,10.3,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1923,unknown,unknown,107,13.5,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1924,unknown,unknown,112,14.6,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1925,unknown,unknown,107,13.1,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1926,unknown,unknown,113,15.7,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1927,unknown,unknown,102,10.6,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1928,unknown,unknown,110,13,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1929,unknown,unknown,109,14.3,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1930,unknown,unknown,108,14.2,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1931,unknown,unknown,101,11.1,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1932,unknown,unknown,107,14.1,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1933,unknown,unknown,104,11.5,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1934,unknown,unknown,109,15.3,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1935,unknown,unknown,102,12.4,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1936,unknown,unknown,109,14.6,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1937,unknown,unknown,107,13.4,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1938,unknown,unknown,114,16,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1939,unknown,unknown,108,13.6,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1940,unknown,unknown,103,11.2,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1941,unknown,unknown,106,12.3,Unknown,NA,
2006-05-09,2006,129,2004,OK Falls Prov Park- VDS 17,1942,unknown,unknown,108,14.1,Unknown,NA,
2006-04-07,2006,97,2004,Osoyoos Narrows,2525,unknown,unknown,100,9.5,Unknown,NA,seined as they didn't swim in the box - R oto broke
2006-04-07,2006,97,2004,Osoyoos Narrows,2526,unknown,unknown,82,4.8,Unknown,NA,seined as they didn't swim in the box
2006-04-07,2006,97,2004,Osoyoos Narrows,2527,unknown,unknown,73,3.4,Unknown,NA,seined as they didn't swim in the box
2006-04-09,2006,99,2004,Osoyoos Narrows,2530,unknown,unknown,75,3.7,Unknown,NA,
2006-04-09,2006,99,2004,Osoyoos Narrows,2531,unknown,unknown,75,3.3,Unknown,NA,
2006-04-09,2006,99,2004,Osoyoos Narrows,2533,unknown,unknown,80,4,Unknown,NA,
2006-04-09,2006,99,2004,Osoyoos Narrows,2535,unknown,unknown,85,6.2,Unknown,NA,1 otolith
2006-04-09,2006,99,2004,Osoyoos Narrows,2536,unknown,unknown,95,7.2,Unknown,NA,
2006-04-10,2006,100,2004,Osoyoos Narrows,2540,unknown,unknown,75,3.7,Unknown,NA,
2006-04-10,2006,100,2004,Osoyoos Narrows,2541,unknown,unknown,80,4.2,Unknown,NA,seined in
2006-04-10,2006,100,2004,Osoyoos Narrows,2542,unknown,unknown,75,3.6,Unknown,NA,seined in
2006-04-10,2006,100,2004,Osoyoos Narrows,2543,unknown,unknown,76,3.9,Unknown,NA,seined in
2006-04-11,2006,101,2004,Osoyoos Narrows,2545,unknown,unknown,93,7.4,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2546,unknown,unknown,95,7.5,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2547,unknown,unknown,97,5.5,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2548,unknown,unknown,94,7.8,Unknown,NA,1 otolith
2006-04-11,2006,101,2004,Osoyoos Narrows,2549,unknown,unknown,96,NA,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2550,unknown,unknown,78,3.7,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2551,unknown,unknown,93,7.4,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2552,unknown,unknown,96,7.7,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2553,unknown,unknown,97,8.1,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2554,unknown,unknown,98,8.5,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2555,unknown,unknown,99,8.5,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2556,unknown,unknown,94,7.2,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2563,unknown,unknown,93,7.2,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2564,unknown,unknown,88,6.6,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2565,unknown,unknown,74,3.2,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2566,unknown,unknown,97,8.3,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2567,unknown,unknown,88,6.7,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2568,unknown,unknown,92,7.7,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2569,unknown,unknown,87,5.9,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2571,unknown,unknown,92,8,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2572,unknown,unknown,94,7.9,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2573,unknown,unknown,95,8.8,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2574,unknown,unknown,83,5.7,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2575,unknown,unknown,89,6.6,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2576,unknown,unknown,91,7.2,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2577,unknown,unknown,91,7.3,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2578,unknown,unknown,85,5.8,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2579,unknown,unknown,78,4,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2580,unknown,unknown,83,6,Unknown,NA,1 otolith
2006-04-11,2006,101,2004,Osoyoos Narrows,2581,unknown,unknown,93,8,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2583,unknown,unknown,89,7.4,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2584,unknown,unknown,105,11.3,Unknown,NA,1 otolith
2006-04-11,2006,101,2004,Osoyoos Narrows,2585,unknown,unknown,87,6.7,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2586,unknown,unknown,93,8.1,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2587,unknown,unknown,93,8.6,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2588,unknown,unknown,91,7.4,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2589,unknown,unknown,94,7.9,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2590,unknown,unknown,87,6.8,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2591,unknown,unknown,90,7.6,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2592,unknown,unknown,89,7.4,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2593,unknown,unknown,103,10.8,Unknown,NA,
2006-04-11,2006,101,2004,Osoyoos Narrows,2594,unknown,unknown,94,8.4,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2598,unknown,unknown,90,6.4,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2599,unknown,unknown,91,6.9,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2600,unknown,unknown,85,5.4,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2601,unknown,unknown,89,6.4,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2602,unknown,unknown,95,7.7,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2603,unknown,unknown,90,6.9,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2604,unknown,unknown,90,6.6,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2605,unknown,unknown,97,8.6,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2606,unknown,unknown,88,6.5,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2607,unknown,unknown,90,7.1,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2608,unknown,unknown,97,9,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2609,unknown,unknown,101,9.4,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2610,unknown,unknown,95,7.6,Unknown,NA,L otolith broke
2006-04-12,2006,102,2004,Osoyoos Narrows,2611,unknown,unknown,90,6.7,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2612,unknown,unknown,89,6.4,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2613,unknown,unknown,77,3.7,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2614,unknown,unknown,92,7.8,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2615,unknown,unknown,93,7.3,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2616,unknown,unknown,92,7.2,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2617,unknown,unknown,86,6.2,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2618,unknown,unknown,86,6.4,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2619,unknown,unknown,86,6.1,Unknown,NA,eyeball missing
2006-04-12,2006,102,2004,Osoyoos Narrows,2620,unknown,unknown,99,8.7,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2621,unknown,unknown,88,6.6,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2622,unknown,unknown,98,8.9,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2623,unknown,unknown,88,6.8,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2624,unknown,unknown,90,6.7,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2626,unknown,unknown,85,7,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2627,unknown,unknown,87,6.8,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2628,unknown,unknown,90,7.1,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2629,unknown,unknown,85,6.6,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2630,unknown,unknown,80,5.6,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2631,unknown,unknown,89,6.5,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2632,unknown,unknown,92,7.1,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2633,unknown,unknown,96,8.9,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2637,unknown,unknown,74,3.8,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2638,unknown,unknown,82,5.4,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2639,unknown,unknown,94,7.6,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2640,unknown,unknown,86,6.3,Unknown,NA,
2006-04-12,2006,102,2004,Osoyoos Narrows,2641,unknown,unknown,87,6.9,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2643,unknown,unknown,93,7.2,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2644,unknown,unknown,83,5.2,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2645,unknown,unknown,94,7.6,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2646,unknown,unknown,87,6.5,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2647,unknown,unknown,89,6.7,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2648,unknown,unknown,96,8.1,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2649,unknown,unknown,89,6.5,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2650,unknown,unknown,87,6.4,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2651,unknown,unknown,95,7.7,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2652,unknown,unknown,90,6.8,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2653,unknown,unknown,87,6.1,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2654,unknown,unknown,88,6.4,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2655,unknown,unknown,83,5.4,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2656,unknown,unknown,91,6.9,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2657,unknown,unknown,95,8,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2658,unknown,unknown,90,7,Unknown,NA,
2006-04-13,2006,103,2004,Osoyoos Narrows,2659,unknown,unknown,90,6.9,Unknown,NA,
2006-04-15,2006,105,2004,Osoyoos Narrows,2661,unknown,unknown,93,7.3,Unknown,NA,
2006-04-15,2006,105,2004,Osoyoos Narrows,2662,unknown,unknown,92,6.8,Unknown,NA,
2006-04-15,2006,105,2004,Osoyoos Narrows,2663,unknown,unknown,88,6.3,Unknown,NA,
